Time,TemperatureC,DewpointC,PressurePa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
1/21/2017 10:51,3,2.222222222,99351.34,SE,135,0,0,92,0,,,0,Rainwise IP-100,1/21/2017 15:51
1/21/2017 10:56,3,2.222222222,99351.34,ESE,112,0,1.60934,91,0,,,0,Rainwise IP-100,1/21/2017 15:56
1/21/2017 11:00,3,1.722222222,99317.57,ESE,121,0.321868,2.896812,91,-2539.746,,,0,Rainwise +Telemet,1/21/2017 16:00
1/21/2017 11:01,3,1.666666667,99317.57,ENE,67,2.253076,3.21868,90,0,,,0,Rainwise IP-100,1/21/2017 16:01
1/21/2017 11:06,3,2.222222222,99317.57,ENE,67,0,1.60934,90,0,,,0,Rainwise IP-100,1/21/2017 16:06
1/21/2017 11:15,3,1.611111111,99283.8,East,100,0.965604,5.149888,90,-2539.746,,,0,Rainwise +Telemet,1/21/2017 16:15
1/21/2017 11:16,4,2.777777778,99317.57,SSW,202,0,4.82802,91,0,,,0,Rainwise IP-100,1/21/2017 16:16
1/21/2017 11:21,4,2.777777778,99283.8,East,90,1.931208,3.21868,92,0,,,0,Rainwise IP-100,1/21/2017 16:21
1/21/2017 11:26,3,2.222222222,99283.8,ENE,67,4.506152,4.506152,91,0,,,0,Rainwise IP-100,1/21/2017 16:26
1/21/2017 11:30,4,2.166666667,99283.8,ESE,104,1.770274,4.82802,91,-2539.746,,,0,Rainwise +Telemet,1/21/2017 16:30
1/21/2017 11:31,3,1.666666667,99250.03,ENE,67,3.057746,4.82802,89,0,,,0,Rainwise IP-100,1/21/2017 16:31
1/21/2017 11:36,4,1.666666667,99250.03,East,90,3.379614,3.379614,89,0,,,0,Rainwise IP-100,1/21/2017 16:36
1/21/2017 11:41,4,2.222222222,99216.26,NE,45,4.184284,4.184284,89,0,,,0,Rainwise IP-100,1/21/2017 16:41
1/21/2017 11:45,4,1.833333333,99216.26,ENE,64,2.253076,4.345218,89,-2539.746,,,0,Rainwise +Telemet,1/21/2017 16:45
1/21/2017 11:46,4,2.222222222,99216.26,NE,45,0,3.21868,89,0,,,0,Rainwise IP-100,1/21/2017 16:46
1/21/2017 11:51,4,2.222222222,99182.49,ENE,67,6.759228,6.759228,89,0,,,0,Rainwise IP-100,1/21/2017 16:51
1/21/2017 11:56,4,2.222222222,99182.49,ENE,67,0,6.43736,88,0,,,0,Rainwise IP-100,1/21/2017 16:56
1/21/2017 12:00,4,2.222222222,99182.49,ENE,62,1.931208,6.759228,88,-2539.746,,,0,Rainwise +Telemet,1/21/2017 17:00
1/21/2017 12:01,4,2.777777778,99182.49,ENE,67,2.253076,2.253076,89,0,,,0,Rainwise IP-100,1/21/2017 17:01
1/21/2017 12:06,5,3.888888889,99182.49,NE,45,3.379614,3.379614,92,0,,,0,Rainwise IP-100,1/21/2017 17:06
1/21/2017 12:11,5,3.888888889,99182.49,NE,45,2.253076,4.82802,92,0,,,0,Rainwise IP-100,1/21/2017 17:11
1/21/2017 12:15,5,3.333333333,99182.49,ENE,61,2.092142,5.63269,91,-2539.746,,,0,Rainwise +Telemet,1/21/2017 17:15
1/21/2017 12:16,5,3.333333333,99182.49,NE,45,3.057746,3.21868,90,0,,,0,Rainwise IP-100,1/21/2017 17:16
1/21/2017 12:21,5,3.333333333,99182.49,NE,45,2.253076,3.21868,90,0,,,0,Rainwise IP-100,1/21/2017 17:21
1/21/2017 12:26,5,3.888888889,99148.72,East,90,0,3.21868,91,0,,,0,Rainwise IP-100,1/21/2017 17:26
1/21/2017 12:30,5,3.222222222,99148.72,NE,56,2.41401,5.149888,90,-2539.746,,,0,Rainwise +Telemet,1/21/2017 17:30
1/21/2017 12:31,5,3.333333333,99148.72,ENE,67,0,4.82802,89,0,,,0,Rainwise IP-100,1/21/2017 17:31
1/21/2017 12:36,5,3.333333333,99114.95,ESE,112,0,1.60934,90,0,,,0,Rainwise IP-100,1/21/2017 17:36
1/21/2017 12:41,5,4.444444444,99114.95,SW,225,4.184284,4.82802,91,0,,,0,Rainwise IP-100,1/21/2017 17:41
1/21/2017 12:45,5,3.555555556,99114.95,SE,141,1.287472,5.149888,90,-2539.746,,,0,Rainwise +Telemet,1/21/2017 17:45
1/21/2017 12:46,5,3.888888889,99148.72,SW,225,0,4.82802,90,0,,,0,Rainwise IP-100,1/21/2017 17:46
1/21/2017 12:51,6,3.888888889,99148.72,SW,225,0,4.82802,90,0,,,0,Rainwise IP-100,1/21/2017 17:51
1/21/2017 12:56,6,3.888888889,99148.72,SSE,157,0,1.60934,90,0,,,0,Rainwise IP-100,1/21/2017 17:56
1/21/2017 13:00,6,4.111111111,99114.95,SSW,202,0.965604,5.149888,90,-2539.746,,,0,Rainwise +Telemet,1/21/2017 18:00
1/21/2017 13:01,6,3.888888889,99114.95,SSE,157,0,1.60934,90,0,,,0,Rainwise IP-100,1/21/2017 18:01
1/21/2017 13:06,6,5,99114.95,SSE,157,0,0,92,0,,,0,Rainwise IP-100,1/21/2017 18:06
1/21/2017 13:11,6,5,99148.72,SSW,202,0,3.21868,92,0,,,0,Rainwise IP-100,1/21/2017 18:11
1/21/2017 13:15,6,4.666666667,99114.95,South,171,0.80467,4.345218,91,-2539.746,,,0,Rainwise +Telemet,1/21/2017 18:15
1/21/2017 13:16,6,4.444444444,99114.95,SSE,157,0,1.60934,91,0,,,0,Rainwise IP-100,1/21/2017 18:16
1/21/2017 13:21,6,4.444444444,99148.72,SW,225,3.379614,3.379614,91,0,,,0,Rainwise IP-100,1/21/2017 18:21
1/21/2017 13:26,6,4.444444444,99148.72,South,180,1.931208,6.43736,89,0,,,0,Rainwise IP-100,1/21/2017 18:26
1/21/2017 13:30,6,4.722222222,99114.95,South,178,1.287472,7.081096,90,-2539.746,,,0,Rainwise +Telemet,1/21/2017 18:30
1/21/2017 13:31,6,4.444444444,99114.95,ENE,67,2.574944,3.21868,88,0,,,0,Rainwise IP-100,1/21/2017 18:31
1/21/2017 13:36,6,3.888888889,99114.95,NE,45,3.701482,3.701482,87,0,,,0,Rainwise IP-100,1/21/2017 18:36
1/21/2017 13:41,6,3.333333333,99114.95,NE,45,0,4.82802,85,0,,,0,Rainwise IP-100,1/21/2017 18:41
1/21/2017 13:45,6,3.722222222,99081.18,NE,42,2.574944,4.82802,86,-2539.746,,,0,Rainwise +Telemet,1/21/2017 18:45
1/21/2017 13:46,6,3.333333333,99081.18,NE,45,4.184284,4.184284,85,0,,,0,Rainwise IP-100,1/21/2017 18:46
1/21/2017 13:51,6,3.333333333,99114.95,ENE,67,2.253076,3.21868,85,0,,,0,Rainwise IP-100,1/21/2017 18:51
1/21/2017 13:56,5,3.333333333,99081.18,ENE,67,3.701482,4.82802,84,0,,,0,Rainwise IP-100,1/21/2017 18:56
1/21/2017 14:00,5,2.944444444,99081.18,ENE,58,3.21868,4.82802,84,-2539.746,,,0,Rainwise +Telemet,1/21/2017 19:00
1/21/2017 14:01,5,3.333333333,99081.18,ENE,67,3.701482,4.82802,84,0,,,0,Rainwise IP-100,1/21/2017 19:01
1/21/2017 14:06,5,3.333333333,99114.95,NE,45,4.184284,4.82802,84,0,,,0,Rainwise IP-100,1/21/2017 19:06
1/21/2017 14:11,5,3.333333333,99081.18,ENE,67,7.563898,7.563898,84,0,,,0,Rainwise IP-100,1/21/2017 19:11
1/21/2017 14:15,5,2.833333333,99081.18,NE,47,2.735878,7.563898,84,-2539.746,,,0,Rainwise +Telemet,1/21/2017 19:15
1/21/2017 14:16,5,3.333333333,99114.95,North,360,1.931208,6.43736,84,0,,,0,Rainwise IP-100,1/21/2017 19:16
1/21/2017 14:21,5,2.777777778,99081.18,NNE,22,1.931208,6.43736,83,0,,,0,Rainwise IP-100,1/21/2017 19:21
1/21/2017 14:26,5,2.777777778,99081.18,North,360,1.931208,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 19:26
1/21/2017 14:30,5,2.666666667,99081.18,NNE,17,2.092142,6.759228,83,-2539.746,,,0,Rainwise +Telemet,1/21/2017 19:30
1/21/2017 14:31,5,2.777777778,99114.95,NE,45,2.574944,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 19:31
1/21/2017 14:36,5,2.777777778,99114.95,NNE,22,1.931208,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 19:36
1/21/2017 14:41,5,2.777777778,99114.95,ENE,67,2.574944,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 19:41
1/21/2017 14:45,5,2.555555556,99081.18,NE,42,2.41401,4.345218,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 19:45
1/21/2017 14:46,5,2.777777778,99114.95,ENE,67,4.184284,4.184284,83,0,,,0,Rainwise IP-100,1/21/2017 19:46
1/21/2017 14:51,5,2.777777778,99114.95,NE,45,4.184284,4.82802,83,0,,,0,Rainwise IP-100,1/21/2017 19:51
1/21/2017 14:56,5,2.777777778,99114.95,NNW,337,2.574944,4.82802,83,0,,,0,Rainwise IP-100,1/21/2017 19:56
1/21/2017 15:00,5,2.333333333,99081.18,NNE,32,2.896812,5.954558,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 20:00
1/21/2017 15:01,5,2.777777778,99081.18,North,360,0,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 20:01
1/21/2017 15:06,5,2.777777778,99114.95,NNW,337,1.931208,1.931208,83,0,,,0,Rainwise IP-100,1/21/2017 20:06
1/21/2017 15:11,6,2.777777778,99114.95,North,360,0,3.21868,82,0,,,0,Rainwise IP-100,1/21/2017 20:11
1/21/2017 15:15,5,2.555555556,99081.18,North,352,0.321868,3.540548,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 20:15
1/21/2017 15:16,6,2.777777778,99114.95,North,360,0,3.21868,82,0,,,0,Rainwise IP-100,1/21/2017 20:16
1/21/2017 15:21,5,2.777777778,99114.95,North,360,2.253076,2.253076,82,0,,,0,Rainwise IP-100,1/21/2017 20:21
1/21/2017 15:26,5,2.222222222,99114.95,NE,45,3.057746,8.0467,82,0,,,0,Rainwise IP-100,1/21/2017 20:26
1/21/2017 15:30,5,2.277777778,99081.18,North,11,1.770274,9.173238,81,-2539.746,,,0,Rainwise +Telemet,1/21/2017 20:30
1/21/2017 15:31,5,2.222222222,99114.95,NNW,337,0,6.43736,82,0,,,0,Rainwise IP-100,1/21/2017 20:31
1/21/2017 15:36,5,2.222222222,99114.95,NE,45,3.701482,3.701482,82,0,,,0,Rainwise IP-100,1/21/2017 20:36
1/21/2017 15:41,5,2.222222222,99114.95,NNW,337,5.63269,5.63269,82,0,,,0,Rainwise IP-100,1/21/2017 20:41
1/21/2017 15:45,5,2.055555556,99081.18,North,7,2.253076,8.85137,81,-2539.746,,,0,Rainwise +Telemet,1/21/2017 20:45
1/21/2017 15:46,5,2.222222222,99114.95,North,360,0,8.0467,82,0,,,0,Rainwise IP-100,1/21/2017 20:46
1/21/2017 15:51,5,2.222222222,99114.95,NNE,22,3.701482,4.82802,82,0,,,0,Rainwise IP-100,1/21/2017 20:51
1/21/2017 15:56,5,2.222222222,99114.95,North,360,3.057746,4.82802,82,0,,,0,Rainwise IP-100,1/21/2017 20:56
1/21/2017 16:00,5,1.833333333,99081.18,North,8,2.41401,7.563898,81,-2539.746,,,0,Rainwise +Telemet,1/21/2017 21:00
1/21/2017 16:01,5,2.222222222,99114.95,NNE,22,1.931208,4.82802,82,0,,,0,Rainwise IP-100,1/21/2017 21:01
1/21/2017 16:06,5,2.222222222,99114.95,NNW,337,4.184284,4.82802,82,0,,,0,Rainwise IP-100,1/21/2017 21:06
1/21/2017 16:11,5,2.777777778,99081.18,NNW,337,1.931208,6.43736,83,0,,,0,Rainwise IP-100,1/21/2017 21:11
1/21/2017 16:15,5,1.888888889,99081.18,North,352,1.60934,6.43736,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 21:15
1/21/2017 16:16,5,2.222222222,99081.18,NNW,337,0,4.82802,83,0,,,0,Rainwise IP-100,1/21/2017 21:16
1/21/2017 16:21,5,2.222222222,99081.18,North,360,0,4.82802,83,0,,,0,Rainwise IP-100,1/21/2017 21:21
1/21/2017 16:26,5,2.222222222,99114.95,North,360,2.253076,4.82802,83,0,,,0,Rainwise IP-100,1/21/2017 21:26
1/21/2017 16:30,5,1.833333333,99081.18,North,1,1.287472,4.82802,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 21:30
1/21/2017 16:31,5,2.222222222,99114.95,NNE,22,0,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 21:31
1/21/2017 16:36,5,2.222222222,99148.72,NNE,22,0,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 21:36
1/21/2017 16:41,5,2.222222222,99148.72,NNE,22,0,1.60934,83,0,,,0,Rainwise IP-100,1/21/2017 21:41
1/21/2017 16:45,5,1.777777778,99114.95,NNE,21,0.643736,3.540548,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 21:45
1/21/2017 16:46,5,2.222222222,99148.72,NNE,22,0,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 21:46
1/21/2017 16:51,4,2.222222222,99148.72,NNE,22,2.253076,2.253076,83,0,,,0,Rainwise IP-100,1/21/2017 21:51
1/21/2017 16:56,4,2.222222222,99148.72,WNW,292,2.253076,3.21868,83,0,,,0,Rainwise IP-100,1/21/2017 21:56
1/21/2017 17:00,4,1.611111111,99114.95,North,3,0.321868,3.540548,82,-2539.746,,,0,Rainwise +Telemet,1/21/2017 22:00
1/21/2017 17:01,4,2.222222222,99148.72,NNE,22,0,1.60934,84,0,,,0,Rainwise IP-100,1/21/2017 22:01
1/21/2017 17:06,4,2.222222222,99148.72,NNE,22,0,0,84,0,,,0,Rainwise IP-100,1/21/2017 22:06
1/21/2017 17:11,4,2.222222222,99148.72,NNE,22,0,1.60934,84,0,,,0,Rainwise IP-100,1/21/2017 22:11
1/21/2017 17:15,4,1.611111111,99148.72,NNE,16,0.321868,6.43736,83,-2539.746,,,0,Rainwise +Telemet,1/21/2017 22:15
1/21/2017 17:16,4,1.666666667,99148.72,NNE,22,2.253076,6.43736,84,0,,,0,Rainwise IP-100,1/21/2017 22:16
1/21/2017 17:21,4,1.666666667,99148.72,NNE,22,3.701482,6.43736,84,0,,,0,Rainwise IP-100,1/21/2017 22:21
1/21/2017 17:26,4,1.666666667,99148.72,NNE,22,0,3.21868,85,0,,,0,Rainwise IP-100,1/21/2017 22:26
1/21/2017 17:30,4,1.555555556,99148.72,NNE,13,2.253076,6.43736,84,-2539.746,,,0,Rainwise +Telemet,1/21/2017 22:30
1/21/2017 17:31,4,1.666666667,99182.49,North,360,0,3.21868,85,0,,,0,Rainwise IP-100,1/21/2017 22:31
1/21/2017 17:36,4,2.222222222,99182.49,North,360,2.574944,3.21868,86,0,,,0,Rainwise IP-100,1/21/2017 22:36
1/21/2017 17:41,4,1.666666667,99182.49,North,360,0,3.21868,85,0,,,0,Rainwise IP-100,1/21/2017 22:41
1/21/2017 17:45,4,1.722222222,99148.72,North,6,1.287472,4.345218,85,-2539.746,,,0,Rainwise +Telemet,1/21/2017 22:45
1/21/2017 17:46,4,1.666666667,99182.49,NNE,22,0,3.21868,85,0,,,0,Rainwise IP-100,1/21/2017 22:46
1/21/2017 17:51,4,1.666666667,99182.49,NNE,22,0,0,85,0,,,0,Rainwise IP-100,1/21/2017 22:51
1/21/2017 17:56,4,2.222222222,99182.49,NNE,22,0,1.60934,86,0,,,0,Rainwise IP-100,1/21/2017 22:56
1/21/2017 18:00,4,1.5,99148.72,NNE,22,0.160934,3.379614,85,-2539.746,,,0,Rainwise +Telemet,1/21/2017 23:00
1/21/2017 18:01,4,1.666666667,99182.49,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:01
1/21/2017 18:06,3,1.666666667,99182.49,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:06
1/21/2017 18:11,3,1.666666667,99182.49,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:11
1/21/2017 18:15,3,1.166666667,99182.49,NNE,22,0,0,85,-2539.746,,,0,Rainwise +Telemet,1/21/2017 23:15
1/21/2017 18:16,3,1.666666667,99182.49,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:16
1/21/2017 18:21,3,1.666666667,99148.72,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:21
1/21/2017 18:26,3,1.666666667,99148.72,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:26
1/21/2017 18:30,3,0.944444444,99148.72,NNE,22,0,0,85,-2539.746,,,0,Rainwise +Telemet,1/21/2017 23:30
1/21/2017 18:31,3,1.666666667,99182.49,NNE,22,0,0,86,0,,,0,Rainwise IP-100,1/21/2017 23:31
1/21/2017 18:36,3,1.666666667,99148.72,NNE,22,3.379614,3.379614,86,0,,,0,Rainwise IP-100,1/21/2017 23:36
1/21/2017 18:41,3,0.555555556,99148.72,NNE,22,0,3.21868,87,0,,,0,Rainwise IP-100,1/21/2017 23:41
1/21/2017 18:45,3,0.888888889,99148.72,NNE,22,0.80467,3.540548,86,-2539.746,,,0,Rainwise +Telemet,1/21/2017 23:45
1/21/2017 18:46,3,0.555555556,99182.49,NNE,22,0,0,88,0,,,0,Rainwise IP-100,1/21/2017 23:46
1/21/2017 18:51,3,0.555555556,99148.72,NNE,22,0,0,88,0,,,0,Rainwise IP-100,1/21/2017 23:51
1/21/2017 18:56,3,0.555555556,99148.72,NNE,22,0,0,88,0,,,0,Rainwise IP-100,1/21/2017 23:56
1/21/2017 19:00,3,0.944444444,99148.72,NNE,22,0,0,88,-2539.746,,,0,Rainwise +Telemet,1/22/2017 0:00
1/21/2017 19:01,3,0.555555556,99182.49,NNE,22,0,0,88,0,,,0,Rainwise IP-100,1/22/2017 0:01
1/21/2017 19:06,2,0.555555556,99182.49,ENE,67,0,4.82802,89,0,,,0,Rainwise IP-100,1/22/2017 0:06
1/21/2017 19:11,2,0.555555556,99182.49,ENE,67,3.057746,3.21868,89,0,,,0,Rainwise IP-100,1/22/2017 0:11
1/21/2017 19:15,2,0.611111111,99148.72,NE,55,1.770274,5.149888,88,-2539.746,,,0,Rainwise +Telemet,1/22/2017 0:15
1/21/2017 19:16,2,0.555555556,99182.49,ENE,67,2.253076,3.21868,89,0,,,0,Rainwise IP-100,1/22/2017 0:16
1/21/2017 19:21,2,0.555555556,99182.49,ENE,67,0,1.60934,90,0,,,0,Rainwise IP-100,1/22/2017 0:21
1/21/2017 19:26,2,0.555555556,99182.49,ENE,67,0,0,90,0,,,0,Rainwise IP-100,1/22/2017 0:26
1/21/2017 19:30,2,0.5,99148.72,ENE,67,0.482802,4.184284,89,-2539.746,,,0,Rainwise +Telemet,1/22/2017 0:30
1/21/2017 19:31,2,0.555555556,99182.49,ENE,67,0,0,90,0,,,0,Rainwise IP-100,1/22/2017 0:31
1/21/2017 19:36,2,0.555555556,99182.49,NNE,22,0,0,90,0,,,0,Rainwise IP-100,1/22/2017 0:36
1/21/2017 19:41,2,0.555555556,99216.26,NNE,22,3.379614,4.82802,90,0,,,0,Rainwise IP-100,1/22/2017 0:41
1/21/2017 19:45,2,0.444444444,99182.49,NE,36,1.931208,5.63269,89,-2539.746,,,0,Rainwise +Telemet,1/22/2017 0:45
1/21/2017 19:46,2,0.555555556,99216.26,NNE,22,0,4.82802,90,0,,,0,Rainwise IP-100,1/22/2017 0:46
1/21/2017 19:51,2,0.555555556,99216.26,North,360,1.931208,4.82802,91,0,,,0,Rainwise IP-100,1/22/2017 0:51
1/21/2017 19:56,2,0.555555556,99216.26,NE,45,2.574944,3.21868,91,0,,,0,Rainwise IP-100,1/22/2017 0:56
1/21/2017 20:00,2,0.611111111,99182.49,NNE,17,1.931208,5.954558,90,-2539.746,,,0,Rainwise +Telemet,1/22/2017 1:00
1/21/2017 20:01,2,0.555555556,99216.26,NW,315,1.931208,4.82802,91,0,,,0,Rainwise IP-100,1/22/2017 1:01
1/21/2017 20:06,2,0.555555556,99216.26,NNW,337,4.184284,4.82802,91,0,,,0,Rainwise IP-100,1/22/2017 1:06
1/21/2017 20:11,2,0.555555556,99216.26,NNW,337,3.057746,6.43736,91,0,,,0,Rainwise IP-100,1/22/2017 1:11
1/21/2017 20:15,2,0.555555556,99216.26,NNW,338,2.574944,6.759228,90,-2539.746,,,0,Rainwise +Telemet,1/22/2017 1:15
1/21/2017 20:16,2,0.555555556,99216.26,NNE,22,0,3.21868,92,0,,,0,Rainwise IP-100,1/22/2017 1:16
1/21/2017 20:21,2,0.555555556,99216.26,NNE,22,3.057746,4.82802,92,0,,,0,Rainwise IP-100,1/22/2017 1:21
1/21/2017 20:26,2,0.555555556,99216.26,NE,45,0,6.43736,92,0,,,0,Rainwise IP-100,1/22/2017 1:26
1/21/2017 20:30,2,0.666666667,99216.26,NNE,20,2.41401,6.759228,91,-2539.746,,,0,Rainwise +Telemet,1/22/2017 1:30
1/21/2017 20:31,2,0.555555556,99216.26,NE,45,4.506152,4.506152,92,0,,,0,Rainwise IP-100,1/22/2017 1:31
1/21/2017 20:36,2,0.555555556,99216.26,NNE,22,3.379614,4.82802,92,0,,,0,Rainwise IP-100,1/22/2017 1:36
1/21/2017 20:41,2,0,99216.26,ENE,67,1.931208,4.82802,92,0,,,0,Rainwise IP-100,1/22/2017 1:41
1/21/2017 20:45,2,0.666666667,99182.49,NE,48,2.896812,6.43736,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 1:45
1/21/2017 20:46,2,0,99182.49,ENE,67,4.184284,6.43736,92,0,,,0,Rainwise IP-100,1/22/2017 1:46
1/21/2017 20:51,2,0,99216.26,NNE,22,2.574944,4.82802,92,0,,,0,Rainwise IP-100,1/22/2017 1:51
1/21/2017 20:56,2,0,99182.49,NE,45,2.253076,4.82802,92,0,,,0,Rainwise IP-100,1/22/2017 1:56
1/21/2017 21:00,2,0.333333333,99182.49,NE,34,3.21868,6.43736,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 2:00
1/21/2017 21:01,2,0.555555556,99182.49,NNE,22,0,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 2:01
1/21/2017 21:06,2,0.555555556,99182.49,NNE,22,0,1.60934,93,0,,,0,Rainwise IP-100,1/22/2017 2:06
1/21/2017 21:11,2,0.555555556,99216.26,NNE,22,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 2:11
1/21/2017 21:15,2,0.333333333,99182.49,NNE,22,0.482802,2.896812,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 2:15
1/21/2017 21:16,2,0.555555556,99216.26,NNE,22,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 2:16
1/21/2017 21:21,2,0.555555556,99250.03,NNE,22,2.574944,2.574944,93,0,,,0,Rainwise IP-100,1/22/2017 2:21
1/21/2017 21:26,2,0.555555556,99216.26,North,360,3.057746,4.82802,93,0,,,0,Rainwise IP-100,1/22/2017 2:26
1/21/2017 21:30,2,0.333333333,99216.26,NNE,19,1.931208,4.82802,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 2:30
1/21/2017 21:31,2,0.555555556,99216.26,NNE,22,2.253076,4.82802,93,0,,,0,Rainwise IP-100,1/22/2017 2:31
1/21/2017 21:36,2,0.555555556,99216.26,NNE,22,2.574944,2.574944,93,0,,,0,Rainwise IP-100,1/22/2017 2:36
1/21/2017 21:41,2,0.555555556,99216.26,NNW,337,1.931208,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 2:41
1/21/2017 21:45,2,0.5,99216.26,North,3,0.80467,3.540548,93,-2539.746,,,0,Rainwise +Telemet,1/22/2017 2:45
1/21/2017 21:46,2,0.555555556,99216.26,NNW,337,2.574944,2.574944,93,0,,,0,Rainwise IP-100,1/22/2017 2:46
1/21/2017 21:51,2,0.555555556,99182.49,NNW,337,0,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 2:51
1/21/2017 21:56,2,0.555555556,99216.26,NNW,337,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 2:56
1/21/2017 22:00,2,0.444444444,99182.49,NNW,338,0.965604,4.345218,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 3:00
1/21/2017 22:01,2,0.555555556,99216.26,NNW,337,0,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 3:01
1/21/2017 22:06,2,0.555555556,99216.26,NNW,337,0,1.60934,93,0,,,0,Rainwise IP-100,1/22/2017 3:06
1/21/2017 22:11,2,0.555555556,99216.26,NNW,337,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 3:11
1/21/2017 22:15,2,0.444444444,99182.49,NNW,337,0.160934,2.896812,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 3:15
1/21/2017 22:16,2,0.555555556,99216.26,NNW,337,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 3:16
1/21/2017 22:21,2,0.555555556,99216.26,NNW,337,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 3:21
1/21/2017 22:26,2,0.555555556,99182.49,NNW,337,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 3:26
1/21/2017 22:30,2,0.333333333,99182.49,NNW,337,0,2.092142,92,-2539.746,,,0,Rainwise +Telemet,1/22/2017 3:30
1/21/2017 22:31,2,0.555555556,99216.26,NNW,337,2.253076,2.253076,93,0,,,0,Rainwise IP-100,1/22/2017 3:31
1/21/2017 22:36,2,0.555555556,99216.26,NNW,337,0,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 3:36
1/21/2017 22:41,1,0.555555556,99182.49,NNW,337,1.931208,3.21868,93,0,,,0,Rainwise IP-100,1/22/2017 3:41
1/21/2017 22:45,1,0.444444444,99182.49,NNW,337,1.126538,3.540548,93,-2539.746,,,0,Rainwise +Telemet,1/22/2017 3:45
1/21/2017 22:46,1,0.555555556,99216.26,NNW,337,0,3.21868,94,0,,,0,Rainwise IP-100,1/22/2017 3:46
1/21/2017 22:47,1,0.555555556,99250.03,NNW,337,0,3.21868,94,0,,,0,Rainwise IP-100,1/22/2017 3:47
1/21/2017 22:52,1,0.555555556,99250.03,SSW,202,0,1.60934,94,0,,,0,Rainwise IP-100,1/22/2017 3:52
1/21/2017 22:57,1,0.555555556,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 3:57
1/21/2017 23:00,1,0.277777778,99216.26,SSW,210,0.160934,2.896812,93,-2539.746,,,0,Rainwise +Telemet,1/22/2017 4:00
1/21/2017 23:02,1,0.555555556,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:02
1/21/2017 23:07,1,0.555555556,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:07
1/21/2017 23:12,1,0.555555556,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:12
1/21/2017 23:15,1,0.111111111,99216.26,SSW,202,0,0,93,-2539.746,,,0,Rainwise +Telemet,1/22/2017 4:15
1/21/2017 23:17,1,0.555555556,99250.03,SSW,202,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 4:17
1/21/2017 23:22,1,0.555555556,99250.03,SSW,202,0,0,93,0,,,0,Rainwise IP-100,1/22/2017 4:22
1/21/2017 23:27,1,0.555555556,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:27
1/21/2017 23:30,1,-0.166666667,99216.26,SSW,202,0,0,93,-2539.746,,,0,Rainwise +Telemet,1/22/2017 4:30
1/21/2017 23:32,1,0,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:32
1/21/2017 23:37,1,0,99250.03,SSW,202,0,0,94,0,,,0,Rainwise IP-100,1/22/2017 4:37
